Date,Location,MinTemp,MaxTemp,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2016/4/19,Sydney,16.9,23.9,13,17,83,68,1021.7,1020.1,3,7,19.5,22.2,Yes,Yes
2016/4/20,Sydney,16.7,25.5,15,13,82,66,1024.6,1022,3,2,19.3,23.2,Yes,No
2016/4/21,Sydney,17.3,24.5,9,13,79,69,1023.1,1019.1,2,5,20.2,24.1,No,No
2016/4/22,Sydney,17.1,25.9,13,24,70,69,1020.1,1019.1,1,7,20.2,21.8,No,Yes
2016/4/23,Sydney,16.2,20.2,22,17,83,85,1024.2,1024.5,7,6,16.8,16.5,Yes,Yes
2016/4/24,Sydney,15.3,23.1,22,20,61,49,1029.8,1029.3,5,3,20.1,21.5,Yes,No
2016/4/25,Sydney,13.1,22.8,13,15,76,53,1032,1029.4,1,1,16.3,21.7,No,No
2016/4/26,Sydney,14.2,23.7,13,13,75,56,1030.9,1027.6,3,3,17.2,22.2,No,No
2016/4/27,Sydney,15.3,23.7,15,19,78,54,1028.1,1023.7,1,2,17.8,23,No,No
2016/4/28,Sydney,15.7,25.1,11,20,84,61,1024.9,1021.5,7,1,18.4,23.7,No,No
2016/4/29,Sydney,16,24.2,13,11,75,65,1022.8,1018.5,4,8,18.8,23.3,No,No
2016/4/30,Sydney,18.8,26.5,4,9,74,54,1018.7,1015.6,8,6,20.5,26,No,Yes
2016/5/1,Sydney,18.1,26.1,19,20,86,55,1013.6,1009.6,7,5,19.4,25.4,Yes,No
2016/5/2,Sydney,13.9,21.3,7,9,56,60,1017.3,1012.2,0,7,16.3,21.2,No,No
2016/5/3,Sydney,12.8,26.4,11,20,61,27,1012.6,1006.4,1,0,16,25.8,No,No
2016/5/4,Sydney,16,26.2,17,15,49,41,1015.2,1014.2,1,2,19.1,23.1,No,No
2016/5/5,Sydney,13.5,22.4,13,20,55,54,1020.7,1016.9,1,1,16.2,21.3,No,No
2016/5/6,Sydney,14,26.7,19,13,69,42,1019.6,1017.2,4,1,16.4,23.2,No,No
2016/5/7,Sydney,12.4,22.9,13,13,75,60,1021.3,1018.4,0,6,15.4,21.6,No,No
2016/5/8,Sydney,15.3,20.8,11,9,86,74,1018.5,1013.8,7,7,18.2,20.5,No,Yes
2016/5/9,Sydney,18,22.2,11,17,76,72,1008.8,1003.7,7,7,20.1,21.8,Yes,No
2016/5/10,Sydney,17.3,24.6,20,35,51,35,1006.5,1004.3,1,1,19.8,23.8,No,No
2016/5/11,Sydney,12.6,23.1,9,17,51,21,1015.5,1012.2,1,6,15.3,21.3,No,No
2016/5/12,Sydney,13.7,24.5,15,22,52,35,1014.7,1013.9,2,6,17.5,23.3,No,No
2016/5/13,Sydney,13.9,25.9,13,11,60,32,1021.8,1019.6,1,1,17.3,25.6,No,No
2016/5/14,Sydney,12.4,26.6,19,15,62,50,1023.7,1019.9,0,0,14.7,22.3,No,No
2016/5/15,Sydney,13.2,24.4,20,9,42,41,1017.4,1013.7,6,5,17.8,22.4,No,No
2016/5/16,Sydney,13.6,22.9,17,15,66,59,1021.4,1017.7,1,1,16.4,22.4,No,No
2016/5/17,Sydney,16.3,28.2,7,15,55,26,1017,1014.3,2,1,18.3,27.7,No,No
2016/5/18,Sydney,12.7,21.9,17,11,49,34,1018.8,1015.2,7,7,14.6,21.4,No,No
2016/5/19,Sydney,11.9,23.2,9,17,54,29,1017.9,1013.4,0,1,14.5,23,No,No
2016/5/20,Sydney,12.8,24.9,19,17,53,51,1020.3,1019.3,0,1,17.3,22.2,No,No
2016/5/21,Sydney,13.6,21.5,13,9,72,56,1027.3,1024,6,7,15.5,20.8,No,No
2016/5/22,Sydney,14.5,22,13,9,82,66,1024.4,1020.2,1,4,16,21.8,No,No
2016/5/23,Sydney,15.2,26.8,9,22,53,32,1013.9,1012.4,3,1,21.5,23.8,No,No
2016/5/24,Sydney,12.1,22.3,17,19,50,21,1018.1,1013.6,1,2,14.1,20.8,No,No
2016/5/25,Sydney,10.4,21.2,22,6,54,29,1017.8,1013.5,4,7,12.9,20.8,No,No
2016/5/26,Sydney,12.9,20.2,22,24,52,48,1006.9,1000.4,7,2,15,19.9,No,No
2016/5/27,Sydney,12.8,18.6,17,37,42,27,1003.5,1001.7,1,1,14,17.9,No,No
2016/5/28,Sydney,9.8,14.8,9,13,63,70,1007.2,1006,6,6,12.9,14.3,No,Yes
2016/5/29,Sydney,9.2,19.3,17,15,59,29,1017.2,1016.5,1,1,11,18.7,Yes,No
2016/5/30,Sydney,7.3,19.9,24,9,62,30,1025.5,1024.1,1,1,9.5,19.1,No,No
2016/5/31,Sydney,8.7,17.5,17,6,76,87,1029.6,1027.2,7,7,11,15.8,No,Yes
2016/6/1,Sydney,10.9,17.9,15,7,89,74,1029.1,1026.6,7,7,13.1,16,Yes,No
2016/6/2,Sydney,11.1,19.1,19,15,85,60,1027,1024.3,2,7,12.3,18.6,No,No
2016/6/3,Sydney,11.7,18.3,11,11,78,73,1025.4,1021.6,7,7,13.3,18.3,No,Yes
2016/6/4,Sydney,13.3,21.1,13,30,91,82,1015.4,1009.5,8,8,17,18.8,Yes,Yes
2016/6/5,Sydney,16.3,19.7,31,57,89,85,1002.5,995.9,8,8,18.8,19.7,Yes,Yes
2016/6/6,Sydney,13.7,18.4,28,28,59,43,999.8,998.4,7,7,14.9,17.9,Yes,No
2016/6/7,Sydney,11.3,19.9,20,20,59,40,1004.1,1002.7,4,7,13.8,17.9,No,No
2016/6/8,Sydney,10.9,20.7,15,15,65,40,1011.4,1009.2,1,1,13.8,20.2,No,No
2016/6/9,Sydney,13.8,22,31,17,62,32,1006.8,1005.9,7,1,17.4,21.6,No,No
2016/6/10,Sydney,13.1,21.4,15,7,64,41,1017.4,1016.8,1,1,15.3,20.8,No,No
2016/6/11,Sydney,10.1,19.8,24,19,53,34,1022.5,1020.7,1,5,13.4,19.3,No,No
2016/6/12,Sydney,7.9,18.1,22,7,62,34,1036.2,1034.9,4,1,9.4,17.6,No,No
2016/6/13,Sydney,8.5,20.3,20,9,65,51,1039,1035.5,5,1,10.3,17.7,No,No
2016/6/14,Sydney,9.9,21.2,15,6,80,42,1035.8,1031.6,1,4,11.6,20.9,No,No
2016/6/15,Sydney,9.1,20.5,17,9,72,45,1033.4,1029.8,5,3,10.6,19.2,No,No
2016/6/16,Sydney,10.2,22.2,13,11,81,42,1025.5,1019.3,1,1,12.9,21.2,No,No
2016/6/17,Sydney,12.7,19.3,20,17,53,60,1017.7,1014.6,6,7,17.4,18.7,No,Yes
2016/6/18,Sydney,14.7,21.1,6,4,90,64,1017.4,1015.4,7,6,15.4,20.7,Yes,No
2016/6/19,Sydney,14.5,19.5,13,20,81,89,1017.2,1010.4,7,8,15.2,16.7,No,Yes
2016/6/20,Sydney,15,20.4,9,22,76,52,999.5,994.2,6,6,16.2,17.9,Yes,No
2016/6/21,Sydney,14.9,18.4,22,28,56,38,1003.3,1002,7,4,15.8,17.8,No,No
2016/6/22,Sydney,12.8,19.7,17,28,60,34,1004.8,1005,2,1,15,19.3,No,No
2016/6/23,Sydney,9.4,18.5,7,24,58,43,1012.6,1007.4,7,4,12.8,17.4,No,No
2016/6/24,Sydney,12.7,16.3,13,43,52,33,1003.8,1003.2,5,3,15.8,14.4,No,No
2016/6/25,Sydney,7.3,15.1,28,17,49,31,1018.1,1018.1,1,1,8.4,14.3,No,No
2016/6/26,Sydney,5.6,15.3,20,7,61,45,1021.1,1017,6,7,7.4,13.7,No,No
2016/6/27,Sydney,7.4,11.7,26,9,74,74,1015.3,1013.6,8,8,9.3,11,No,Yes
2016/6/28,Sydney,7.7,17.3,31,13,57,36,1022.9,1023.1,1,1,9.6,16.9,Yes,No
2016/6/29,Sydney,6.7,18.8,22,4,66,33,1028.4,1025.4,1,1,8.8,18.6,No,No
2016/6/30,Sydney,5.4,16.5,11,24,78,33,1021.2,1015.1,1,7,7.7,14.5,No,No
2016/7/1,Sydney,7.7,16.7,13,20,58,33,1015.7,1016.2,7,1,11,16.4,No,No
2016/7/2,Sydney,8.2,18.2,24,17,62,36,1025.5,1023.2,1,1,10.1,17.8,No,No
2016/7/3,Sydney,6.5,18.1,17,13,72,42,1026.6,1022.6,1,0,9.2,16.5,No,No
2016/7/4,Sydney,6.4,15.6,13,6,77,58,1020.8,1016.2,5,7,7.6,14.4,No,Yes
2016/7/5,Sydney,7.5,18.8,11,17,90,55,1011.9,1006.1,8,2,9.6,17.7,Yes,No
2016/7/6,Sydney,9.5,17.7,22,31,54,47,1004,1003,6,6,12.9,15.9,No,Yes
2016/7/7,Sydney,12.9,17.2,19,22,85,86,1015.4,1016.5,7,7,14.9,14.6,Yes,Yes
2016/7/8,Sydney,12.4,15.6,17,7,92,80,1019.8,1018.4,8,8,12.7,15.5,Yes,Yes
2016/7/9,Sydney,8.7,18,20,13,88,64,1023.5,1022.4,3,5,10.5,16.4,Yes,No
2016/7/10,Sydney,10.5,17.9,13,15,90,69,1025.1,1021.3,3,3,11.9,16.7,No,No
2016/7/11,Sydney,11.8,18.6,20,39,63,54,1015.2,1009.7,7,7,15.5,18.3,No,No
2016/7/12,Sydney,14.8,20.2,15,33,41,26,1010.3,1007.1,6,7,16.6,18.7,No,No
2016/7/13,Sydney,9.6,14,37,37,40,26,1017.3,1019.8,3,7,10.5,13.3,No,No
2016/7/14,Sydney,6.7,17,30,20,54,27,1029.4,1025.9,7,2,8.6,16.4,No,No
2016/7/15,Sydney,6.4,17.7,22,4,60,35,1030.3,1027.3,1,2,8.8,16.9,No,No
2016/7/16,Sydney,6.9,18.9,19,15,71,65,1033.3,1030.2,2,7,9.3,17.1,No,No
2016/7/17,Sydney,9.2,18.8,13,2,91,73,1031.2,1027.1,7,7,13.3,17.8,No,No
2016/7/18,Sydney,11,24.2,9,15,92,45,1024.6,1019.8,1,0,11.5,23.9,No,No
2016/7/19,Sydney,11.4,24.9,0,6,71,58,1021.7,1019.1,7,5,18,23,No,Yes
2016/7/20,Sydney,16.5,16.9,9,13,91,90,1019.7,1018.4,8,8,16.7,16.2,Yes,Yes
2016/7/21,Sydney,13.9,19.3,15,2,92,79,1019.9,1016.1,7,5,14.6,17.6,Yes,No
2016/7/22,Sydney,13.1,25.7,30,30,66,44,1009.1,1001,6,4,19.3,25.1,No,Yes
2016/7/23,Sydney,14.5,17.4,44,43,35,31,1004.3,1003.8,1,1,14.5,17,Yes,No
2016/7/24,Sydney,7.8,14.3,22,15,50,39,1015.8,1012.1,7,2,8.7,13.6,No,No
2016/7/25,Sydney,8.4,17.9,19,24,50,31,1012.7,1011.3,1,1,12.2,17.1,No,No
2016/7/26,Sydney,10.2,17.9,6,9,52,47,1014.7,1012.8,1,1,14,17.7,No,No
2016/7/27,Sydney,10.8,18.6,19,26,53,32,1012.2,1013.3,2,3,14.7,18.5,No,No
2016/7/28,Sydney,8.8,19.4,19,11,57,34,1024.3,1020.5,1,0,11.1,19,No,No
2016/7/29,Sydney,7.3,18.5,24,11,61,34,1023,1018,1,2,9.8,17.6,No,No
2016/7/30,Sydney,8.7,19.8,26,9,63,50,1023.3,1020.2,1,3,10.4,17.9,No,No
2016/7/31,Sydney,10.4,20.9,15,7,75,37,1018,1015.3,7,2,11.9,20.5,No,No
2016/8/1,Sydney,10.9,18.4,6,6,66,54,1017.2,1013,6,8,13.3,17,No,No
2016/8/2,Sydney,11.5,15.8,15,24,76,77,1013.7,1013.9,7,8,12.8,13.2,No,Yes
2016/8/3,Sydney,10.7,14.6,31,24,77,89,1018,1017.7,8,8,13.6,12.6,Yes,Yes
2016/8/4,Sydney,10.8,18.1,15,19,90,60,1024.3,1025.1,6,7,11.6,15.5,Yes,Yes
2016/8/5,Sydney,9.7,16.2,20,17,90,67,1030.4,1028.3,6,6,11.2,14.7,Yes,Yes
2016/8/6,Sydney,9.2,15.5,17,7,78,71,1029,1026.8,7,7,10.8,14.7,Yes,No
2016/8/7,Sydney,10.3,16.4,15,7,80,64,1027.4,1024.7,7,6,12.4,15.9,No,No
2016/8/8,Sydney,8.7,19.7,22,11,75,52,1026.4,1022.9,1,1,11,17.9,No,No
2016/8/9,Sydney,8.1,19.1,17,11,73,52,1023.1,1017.9,5,7,11,18.8,No,No
2016/8/10,Sydney,10.9,25.2,17,24,52,33,1015.6,1011.4,3,3,17.6,24.6,No,No
2016/8/11,Sydney,11.2,20.3,17,22,48,30,1018.4,1017,1,1,14,19.6,No,No
2016/8/12,Sydney,7.1,19.4,20,13,56,37,1024.4,1019.8,0,7,9.7,17.3,No,No
2016/8/13,Sydney,8.3,20.3,24,19,49,31,1022.5,1020.2,1,2,12.4,19.8,No,No
2016/8/14,Sydney,9.5,20,20,13,52,46,1027.7,1027.2,1,1,14.2,17.6,No,No
2016/8/15,Sydney,8.9,19.6,17,17,72,54,1032.7,1029.7,1,1,12,19.2,No,No
2016/8/16,Sydney,9.8,20.3,13,19,75,59,1031,1025.8,0,0,12.8,19.6,No,No
2016/8/17,Sydney,10.6,24.2,15,11,63,35,1026.3,1022.1,1,6,14.2,22.7,No,No
2016/8/18,Sydney,11.6,22.9,15,19,62,40,1024.5,1020.7,1,1,14.2,20.7,No,No
2016/8/19,Sydney,11.2,24.3,11,24,66,37,1020.1,1013.9,0,6,14.2,22.4,No,No
2016/8/20,Sydney,11,17.9,19,22,51,35,1015.3,1013.8,1,3,13.2,15.7,No,No
2016/8/21,Sydney,8.2,20.4,24,9,48,32,1019.8,1016.4,1,1,12.5,19.9,No,No
2016/8/22,Sydney,9.5,13.8,15,24,66,67,1016.8,1015,7,7,11.4,12.2,No,Yes
2016/8/23,Sydney,8.5,18.4,19,20,69,57,1014.4,1013.5,1,7,11.9,15.4,Yes,Yes
2016/8/24,Sydney,11.8,14.7,11,9,79,90,1013.3,1007.5,8,8,13.4,13.7,Yes,Yes
2016/8/25,Sydney,9,17.3,22,15,67,48,1010.2,1010.6,7,3,11.4,15.7,Yes,No
2016/8/26,Sydney,7.3,17.3,20,20,57,50,1018.7,1017.6,7,7,10.4,16.4,No,Yes
2016/8/27,Sydney,7.4,19.9,24,15,57,45,1023.6,1020.3,1,1,11.3,17.7,Yes,No
2016/8/28,Sydney,8.4,20.5,22,17,50,36,1022.9,1020.9,1,2,12.2,18,No,No
2016/8/29,Sydney,8.4,19.6,17,9,57,38,1027.4,1025,7,7,12.9,18.1,No,No
2016/8/30,Sydney,10.7,19.9,17,15,71,62,1026.9,1023.1,7,6,13.8,19.6,No,No
2016/8/31,Sydney,13.6,23.6,20,39,61,53,1018.7,1013.9,7,7,18.8,21.2,No,No
2016/9/1,Sydney,12.1,22.5,11,15,63,46,1020.3,1015.3,2,3,16.9,20.7,No,Yes
2016/9/2,Sydney,14.5,18,6,9,90,91,1011.6,1006,8,8,15.7,15.9,Yes,Yes
2016/9/3,Sydney,15.4,20.5,33,30,50,39,998.3,1004.3,4,5,17.6,20.1,Yes,No
2016/9/4,Sydney,10.1,21.3,11,15,48,33,1021.6,1022,1,1,15.5,19.2,No,No
2016/9/5,Sydney,10,21.2,20,19,55,54,1030.4,1027.1,0,0,14.1,19,No,No
2016/9/6,Sydney,10,20.5,13,19,66,58,1030.4,1026.3,0,0,15,20.2,No,No
2016/9/7,Sydney,12.2,22,13,17,82,55,1031.7,1029.3,6,3,16,21,No,No
2016/9/8,Sydney,15.4,21.2,9,24,69,67,1029.7,1024.8,7,5,18.7,20.1,No,No
2016/9/9,Sydney,14.7,22.7,6,22,61,60,1021.9,1015.9,6,4,19.5,21.2,No,Yes
2016/9/10,Sydney,14.1,22.7,26,31,54,31,1012.7,1010.9,2,7,17.9,21.8,Yes,No
2016/9/11,Sydney,13,21,17,17,44,53,1019,1017.1,1,6,16.8,17.6,No,No
2016/9/12,Sydney,12.4,20.9,20,19,47,53,1021.5,1018.5,3,3,16.6,18.3,No,No
2016/9/13,Sydney,16,20.2,15,9,73,69,1021.4,1017.8,8,7,17.5,18.9,No,Yes
2016/9/14,Sydney,16,24.6,6,19,86,55,1014.1,1008.4,8,7,17.4,23.1,Yes,No
2016/9/15,Sydney,14.1,22.1,41,35,35,31,1009.8,1007.5,1,7,17.4,20.9,No,No
2016/9/16,Sydney,13.5,22.5,19,28,55,29,1016.5,1015.5,6,3,16.9,21.7,No,No
2016/9/17,Sydney,10.7,22.4,6,19,52,44,1022,1018,1,7,17.5,19.2,No,No
2016/9/18,Sydney,14.2,17.8,17,6,66,79,1012.6,1005.7,8,8,14.9,15.1,No,Yes
2016/9/19,Sydney,13.1,21.4,30,28,53,38,1008.5,1008.7,1,1,17.7,20.6,Yes,No
2016/9/20,Sydney,10,20.6,17,17,48,47,1018.9,1016,7,7,15.1,18.5,No,No
2016/9/21,Sydney,14,21.2,9,15,61,78,1012.5,1007.5,7,8,16,16.8,No,Yes
2016/9/22,Sydney,13.5,20.1,20,24,54,63,1006.9,1005.9,3,7,18.4,17,Yes,No
2016/9/23,Sydney,15.2,22,17,24,55,48,1011.7,1010.7,6,2,17.3,21.5,No,No
2016/9/24,Sydney,12.5,22.3,13,17,55,63,1012.6,1007.9,1,1,18.4,20.6,No,Yes
2016/9/25,Sydney,13.6,22.1,15,15,74,75,1006.7,1006.1,7,7,15.5,16.3,Yes,Yes
2016/9/26,Sydney,12,21.8,20,19,41,44,1013,1009,1,1,16.5,18.9,Yes,No
2016/9/27,Sydney,10.9,23.2,20,26,37,22,1009.7,1006.8,2,2,18.6,20.6,No,No
2016/9/28,Sydney,10.2,21.3,17,17,46,42,1014.7,1011.3,1,1,16.2,19.6,No,Yes
2016/9/29,Sydney,14.2,22.8,11,22,76,50,1000.5,994,8,2,14.8,22.3,Yes,No
2016/9/30,Sydney,12.3,20.1,28,39,42,40,999.1,998.3,6,3,16.1,17.3,No,No
2016/10/1,Sydney,12.4,22.1,35,39,40,34,1005,1005.5,3,3,19.5,20.2,No,No
2016/10/2,Sydney,12.5,24.7,7,20,44,45,1012.9,1008.3,0,0,18.4,22.7,No,No
2016/10/3,Sydney,18.4,25.6,15,31,41,14,999.4,997.8,7,7,21.5,22.9,No,No
2016/10/4,Sydney,12.7,23.4,17,43,34,25,1007.8,1003.7,1,1,17.5,23,No,No
2016/10/5,Sydney,11.7,23.7,30,26,34,16,1016.4,1013.2,0,1,14.7,22.9,No,No
2016/10/6,Sydney,13,27.8,7,30,34,20,1019.1,1017,4,8,19.9,27.2,No,No
2016/10/7,Sydney,16,31,9,22,40,16,1021,1015.6,7,5,22.5,30.8,No,No
2016/10/8,Sydney,20.1,22.2,28,30,63,50,1016.3,1017.6,6,5,21,20.1,No,No
2016/10/9,Sydney,13.8,25.5,11,24,51,40,1022.9,1018.1,7,7,17.5,20.3,No,No
2016/10/10,Sydney,16.8,33.6,9,28,37,24,1007.7,1004.1,6,7,25.3,31.8,No,Yes
2016/10/11,Sydney,12.3,21.3,35,9,33,26,1013.2,1012.9,1,3,14.9,20.1,Yes,No
2016/10/12,Sydney,10.7,23.6,26,24,45,32,1016.5,1012.5,1,5,14.3,20.7,No,Yes
2016/10/13,Sydney,11.8,18.3,26,24,56,57,1021.2,1022.4,2,7,15.9,15.6,Yes,No
2016/10/14,Sydney,9,21.3,17,19,50,37,1025.9,1023.2,1,1,15.1,19.4,No,No
2016/10/15,Sydney,11.1,23.9,11,26,57,36,1023.1,1017.5,0,0,15.9,23,No,No
2016/10/16,Sydney,15.9,29,22,28,31,37,1014.9,1008.7,0,1,23.1,25.4,No,No
2016/10/17,Sydney,21.7,22.4,28,15,43,78,1005.8,1008.3,7,7,22.4,14.5,No,Yes
2016/10/18,Sydney,11.5,25.8,19,26,39,23,1014.5,1010.8,1,3,18.3,25.5,Yes,No
2016/10/19,Sydney,16.2,24.5,24,6,30,20,1017.9,1017,3,2,19.1,22.9,No,No
2016/10/20,Sydney,16.4,21.6,19,26,47,47,1024.4,1021.4,6,5,19,20.4,No,No
2016/10/21,Sydney,15.3,25.2,20,26,55,55,1018.9,1012.8,5,7,21.5,23.3,No,Yes
2016/10/22,Sydney,16.1,18,15,22,84,69,1010,1010.1,7,7,17,16.4,Yes,No
2016/10/23,Sydney,10.2,19.8,22,28,53,42,1018.3,1017.7,7,2,13.1,17.5,No,No
2016/10/24,Sydney,10.2,21.5,15,22,45,33,1019.6,1016.7,1,1,15,19.8,No,No
2016/10/25,Sydney,11.4,23.3,13,22,56,46,1018.9,1014.4,7,1,17.6,22.8,No,No
2016/10/26,Sydney,14.3,27,11,20,52,34,1016.6,1013,7,7,18.7,25.8,No,No
2016/10/27,Sydney,18.4,21.7,20,26,65,63,1015.9,1015.7,4,7,20.8,19.9,No,Yes
2016/10/28,Sydney,14.7,19.6,19,7,73,57,1020.6,1018.5,8,8,15.4,19.1,Yes,Yes
2016/10/29,Sydney,15.3,24.3,13,20,86,66,1020.1,1017.7,6,5,18.3,22,Yes,No
2016/10/30,Sydney,18.2,25.5,9,11,65,61,1013.7,1006.5,7,8,23,25.3,No,Yes
2016/10/31,Sydney,16.1,23.3,28,20,24,28,1011,1010.8,1,1,18.3,21.7,Yes,No
2016/11/1,Sydney,12.1,24.5,17,20,31,37,1014.4,1010,4,1,16.8,20.9,No,No
2016/11/2,Sydney,13,24.1,20,20,34,32,1014.6,1013,1,1,19.1,21.6,No,No
2016/11/3,Sydney,13.6,25.2,11,26,57,50,1018.9,1014.8,1,1,19.7,23.7,No,No
2016/11/4,Sydney,15.3,30.6,11,20,58,33,1014.8,1009.2,2,1,21,27.1,No,No
2016/11/5,Sydney,21,25.7,20,28,21,16,1002.9,1006.2,1,1,25.7,24.9,No,No
2016/11/6,Sydney,15.7,26,22,26,25,27,1009.1,1007.8,1,7,19.6,23.2,No,No
2016/11/7,Sydney,14.8,28.1,13,24,34,46,1011.1,1006.4,2,1,22.6,25.5,No,No
2016/11/8,Sydney,21.2,28.3,6,24,25,57,1007.3,1007.1,7,7,26.8,24.7,No,Yes
2016/11/9,Sydney,17.8,22.7,13,19,72,67,1013.3,1009.8,7,7,20.1,21.3,Yes,Yes
2016/11/10,Sydney,16.9,24.6,7,19,71,62,1009.4,1007,6,2,20,23.4,Yes,No
2016/11/11,Sydney,17.8,24.3,9,20,68,59,1012.9,1009.9,5,1,20.2,22.6,No,Yes
2016/11/12,Sydney,18.4,32.5,15,22,72,59,1002.5,996.9,7,3,22.1,26.4,Yes,No
2016/11/13,Sydney,18.9,30.3,4,41,29,21,998.6,995.4,1,1,24.9,28,No,No
2016/11/14,Sydney,17.4,24.4,33,28,40,52,1002,1004.5,3,7,20.5,20.3,No,No
2016/11/15,Sydney,15.4,23.2,13,19,61,45,1016.1,1015,7,3,17.9,20.5,No,No
2016/11/16,Sydney,14.3,25.2,13,22,54,52,1020,1021.3,0,3,19.9,22,No,No
2016/11/17,Sydney,17.3,23.9,4,28,57,53,1025.6,1021.9,4,1,21.1,23.1,No,No
2016/11/18,Sydney,16.4,31.4,13,11,52,36,1017.4,1013.5,1,2,23,30,No,No
2016/11/19,Sydney,19.3,24.8,30,20,67,58,1018.3,1018.4,7,7,21.7,22.1,No,No
2016/11/20,Sydney,19.1,25.1,13,26,58,55,1021.3,1018.2,4,7,22.3,23.2,No,No
2016/11/21,Sydney,19.7,28.4,11,17,67,64,1018.4,1015.1,6,5,24.6,25.5,No,No
2016/11/22,Sydney,21,31,15,24,51,54,1014.8,1012.1,1,3,26.6,26.2,No,No
2016/11/23,Sydney,19.8,26.2,7,24,69,72,1010.2,NA,4,8,22.6,22.5,No,Yes
2016/11/24,Sydney,13.5,23.4,22,26,42,39,1013,1011.8,1,1,18.3,21.8,Yes,No
2016/11/25,Sydney,14.7,25.5,20,22,33,46,1012.8,1012.5,4,2,20.6,23.4,No,No
2016/11/26,Sydney,18.1,24.4,7,24,55,53,1017.4,1013.7,3,1,22.3,23.9,No,No
2016/11/27,Sydney,19.6,23.5,19,22,71,66,1017.8,1016.9,7,7,20.5,21.6,No,No
2016/11/28,Sydney,20.3,26.1,15,28,71,63,1015,1010.4,6,1,22.8,25.5,No,No
2016/11/29,Sydney,19.3,25.3,22,20,65,57,1011.8,1010.8,7,6,22.4,24.1,No,No
2016/11/30,Sydney,18.2,25.2,6,31,61,57,1012.4,1008.8,7,2,22.4,24.2,No,No
2016/12/1,Sydney,18.1,28.5,9,19,68,51,1008,1005.3,7,7,21.2,25.4,No,No
2016/12/2,Sydney,18.7,35.7,13,17,44,24,1008.4,1007.7,3,5,25.6,30.9,No,No
2016/12/3,Sydney,21,26.8,11,19,64,55,1016,1015,7,5,22.6,23.8,No,No
2016/12/4,Sydney,19.7,26.9,6,26,64,60,1016,1013.1,7,7,23,25.1,No,No
2016/12/5,Sydney,22.1,29.9,13,17,71,65,1009.6,1005.9,7,7,26.1,27.1,No,Yes
2016/12/6,Sydney,20.4,23.6,15,7,86,83,1012.4,1010.6,8,8,20.6,22.2,Yes,Yes
2016/12/7,Sydney,18.6,25.1,15,24,86,56,1015.2,1014.4,5,4,20.7,24.4,Yes,No
2016/12/8,Sydney,20.2,27.9,9,26,60,61,1008.7,999.4,1,2,24.6,26.9,No,No
2016/12/9,Sydney,18.1,27.8,44,31,35,14,1007.9,1009.9,1,1,20.2,26.4,No,No
2016/12/10,Sydney,16.9,23.7,11,26,54,52,1022.5,1020.5,3,2,20.8,22.1,No,No
2016/12/11,Sydney,20,26.3,13,28,57,56,1022.2,1020.4,3,1,23.6,24.3,No,No
2016/12/12,Sydney,20.9,27.6,15,19,59,53,1022.6,1018.1,6,1,23.8,25.5,No,No
2016/12/13,Sydney,20.7,37.8,9,15,49,36,1015.5,1011.1,3,5,27.5,31.1,No,No
2016/12/14,Sydney,27.1,37.2,24,33,23,16,1008.5,1007,7,7,32.4,34.1,No,Yes
2016/12/15,Sydney,17.4,19.1,17,15,88,81,1017.2,1017.4,8,8,17.7,17.7,Yes,Yes
2016/12/16,Sydney,17.2,25.4,17,4,89,86,1013.3,1009.3,8,8,18.8,20.2,Yes,Yes
2016/12/17,Sydney,18.5,33.7,2,19,67,27,1007.4,1005.2,3,4,25.4,32.4,Yes,No
2016/12/18,Sydney,18.3,21.3,15,22,61,55,1018.8,1020,8,8,19.8,19.9,No,No
2016/12/19,Sydney,17.7,22.9,13,24,49,47,1021,1017.5,6,3,20.8,21.4,No,No
2016/12/20,Sydney,16.7,27.1,4,20,52,52,1010.4,1005.3,2,3,22.8,26.9,No,No
2016/12/21,Sydney,18.6,26.7,15,28,64,50,1012.3,1012.2,3,2,22.8,25,No,No
2016/12/22,Sydney,20.3,24.3,17,20,60,52,1019.4,1018.1,8,5,21.1,23,No,No
2016/12/23,Sydney,20.8,24.4,20,28,56,56,1019.3,1016.6,5,2,23,23.8,No,No
2016/12/24,Sydney,19.8,27.2,9,20,66,55,1015.7,1013.8,7,7,23.2,26.3,No,Yes
2016/12/25,Sydney,19.1,27.4,4,26,64,55,1017.1,1015.5,3,3,23.9,26.8,Yes,No
2016/12/26,Sydney,20.9,29.3,13,30,59,51,1014.7,1011.4,1,1,25.8,27.9,No,No
2016/12/27,Sydney,21.8,29.6,17,19,66,60,1014.5,1013.3,7,7,25.7,27.5,No,No
2016/12/28,Sydney,21.1,28.9,15,24,63,48,1013,1009.7,6,6,24.9,27.5,No,No
2016/12/29,Sydney,22.6,36.6,15,22,49,30,1007.2,1004.4,7,6,28.1,31.8,No,No
2016/12/30,Sydney,23.9,33.3,9,20,58,34,1003.6,1001.7,8,7,27.3,32.1,No,No
2016/12/31,Sydney,24.1,30,17,24,57,62,1003.7,1003.4,6,7,27.7,26.4,No,No
2017/1/1,Sydney,22.7,26.6,9,19,70,70,1007.4,1005.5,7,8,24.6,24.9,No,No
